Country,ISO3,Disease,Year,Latest Reported Cases Aggregate,Cases,Cases Lower,Cases Upper,Incidence,Incidence Lower,Incidence Upper,Derived_Cases_Method,Year Range Incidence Estimate
France,FRA,Enzootic bovine leukosis,2022,2.0,1.7191059383328406,0.09804246528054215,7.561880710768302,1.6182463097106593e-07,9.229033190882667e-09,7.118226562895967e-07,None,2010
Gabon,GAB,Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia),2022,4.0,3.912053200332502,1.214270964359997,9.086683024976201,0.00016625103906899418,5.160303278058718e-05,0.0003861579628989929,None,2016
Gabon,GAB,Trypanosomosis (tsetse-transmitted) (-2021),2022,44.0,43.032585203657526,31.537658360239746,57.02958812961945,0.001828761429758936,0.001340260012759328,0.0024235939029203795,None,2016
United Kingdom,GBR,Anthrax,2022,2.0,1.9810630171865056,0.32932005230730543,6.113397306635598,3.182686187141948e-07,5.2907069211552e-08,9.82150744097614e-07,None,2015
United Kingdom,GBR,Bluetongue virus (Inf. with),2022,183.0,43.3125,31.394828844874333,57.16338288544774,6.95839023214716e-06,5.043751119748467e-06,9.183610392071289e-06,Adjusted_Susceptible_Cases,2007-2023
United Kingdom,GBR,Bovine babesiosis,2022,25.0,24.428551097882668,14.144424398394715,39.70824513741617,1.9622902319770797e-06,1.1361896054618616e-06,3.1896734787867435e-06,None,2011-2012
United Kingdom,GBR,Bovine genital campylobacteriosis,2022,18.0,17.846695923846788,9.043392012394417,31.702649350827073,1.433584699481628e-06,7.264352166755898e-07,2.546602084571217e-06,None,2012-2013
United Kingdom,GBR,Bovine spongiform encephalopathy,2022,5.0,4.9673167418897215,0.4996293221403428,19.249117412513762,3.990133136709552e-07,4.013409287013759e-08,1.5462380442215248e-06,None,2013-2021
United Kingdom,GBR,Bovine tuberculosis (-2018),2022,57259.0,56025.92267231825,54904.399488604395,57167.475027317094,0.004500435590996726,0.00441034617146794,0.004592133908532179,None,2017-2018
United Kingdom,GBR,Bovine viral diarrhoea (2006-),2022,549.0,537.969637843011,477.50485752075,603.4604730620399,4.3213883672826e-05,3.8356884691200096e-05,4.847461427118964e-05,None,2011-2012
United Kingdom,GBR,Brucella abortus (Inf. with),2022,51.0,50.317693777179564,34.269007673383555,71.38123733384612,4.041906480615275e-06,2.752751841383529e-06,5.733893271254407e-06,None,2011-2012
United Kingdom,GBR,"Chlamydia abortus (Inf. with) (Enzootic abortion of ewes, ovine chlamydiosis)",2022,2.0,1.9693053966474512,0.11231161016454481,8.662440260640334,1.5818984630471935e-07,9.021737502172448e-09,6.958342244871344e-07,None,2010-2013
United Kingdom,GBR,Foot and mouth disease virus (Inf. with),2022,223.0,214.12472040107986,187.23618288830795,243.47011613728355,3.44003085229464e-05,3.0080517774649843e-05,3.911480699450294e-05,None,2007
United Kingdom,GBR,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis,2022,190.0,186.5491028984891,151.50972165337265,226.61439337869058,1.4985067306489607e-05,1.2170433099315016e-05,1.820342142972854e-05,None,2011-2012
United Kingdom,GBR,Leptospirosis,2022,25.0,24.369665648735417,13.234122498606862,40.476581502530934,1.957560097094981e-06,1.063067113712496e-06,3.251392200380025e-06,None,2011
United Kingdom,GBR,Mycobacterium tuberculosis complex (Inf. with)(2019-),2022,48391.0,48391.0,47324.7601472749,49477.71071289755,0.00388713952927946,0.003801490894632091,0.003974432541802357,None,2022
United Kingdom,GBR,Paratuberculosis,2022,5405.0,5396.330499639105,5198.231823725714,5599.5387184545625,0.000433475018044751,0.00041756219967272184,0.0004497982744360641,None,2013
United Kingdom,GBR,Q fever,2022,4.0,3.9846960546409127,0.8012223836298878,12.116547089893103,3.2008161737014316e-07,6.436038104505485e-08,9.732948100163148e-07,None,2012-2013
United Kingdom,GBR,Schmallenberg virus (Inf. with),2022,49.0,48.48589142357523,36.14644637674705,63.35712474839983,7.78952388522375e-06,5.807124488191349e-06,1.0178668928974188e-05,None,2012
Georgia,GEO,Anthrax,2022,45.0,40.7607249570418,10.767120067589738,112.28283300060028,3.558313040168397e-05,9.399436291170405e-06,9.802020677359481e-05,Adjusted_Susceptible_Cases,2010-2023
Georgia,GEO,Bovine anaplasmosis,2022,28.0,28.0,16.257558985225472,44.84034294108095,2.4443325095350792e-05,1.4192457126168125e-05,3.914453856770928e-05,None,2022
Georgia,GEO,Bovine babesiosis,2022,50.0,50.0,34.20057073687167,70.90321805995671,4.364879481312641e-05,2.9856273891710544e-05,6.18968003337882e-05,None,2022
Georgia,GEO,Bovine tuberculosis (-2018),2022,8.0,5.685321487951956,2.598082086272441,10.581697319076085,9.92629724297094e-06,4.536126075654607e-06,1.8475133402198476e-05,None,2005
Georgia,GEO,Brucella abortus (Inf. with),2022,1091.0,1383.6071124663881,1159.2019589522288,1668.8407881748603,0.0012078556590805539,0.0010119553690656005,0.001456857782776413,Adjusted_Susceptible_Cases,2009-2023
Georgia,GEO,Echinococcosis/hydatidosis,2022,62.0,47.601497319034856,32.76948069679226,66.3589797958648,4.155495978552279e-05,2.860696678133984e-05,5.792978986236209e-05,None,2013
Georgia,GEO,Echinococcus granulosus (Inf. with) (2014-),2022,32.0,32.0,19.443717335770376,49.655337787308866,2.7935228680400905e-05,1.6973896567869407e-05,4.3347913009094546e-05,None,2022
Georgia,GEO,Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e),2022,34.0,33.95926466376429,10.033873092535748,90.17569893827542,2.964561950626603e-05,8.759329355940861e-06,7.872121160174091e-05,None,2018-2022
Georgia,GEO,Lumpy skin disease virus (Inf. with),2022,31.0,28.712907006562425,14.726667798591858,49.7432838014251,2.506567572835646e-05,1.2856026020436243e-05,4.3424687759590384e-05,None,2016-2018
Georgia,GEO,Rabies virus (Inf. with),2022,35.0,32.074391521357924,4.391817243438423,117.3140249050872,2.8000170685432676e-05,3.833950594311884e-06,0.00010241231603568305,Adjusted_Susceptible_Cases,2009-2023
Georgia,GEO,"Theileria annulata, Theileria orientalis and Theileria parva (Inf. with)",2022,11.0,11.000000000000002,5.711495183101163,18.837358245202598,1.9205469717775624e-05,9.971995252933701e-06,3.288911939464813e-05,None,2022
Ghana,GHA,Anthrax,2022,154.0,208.84737105037158,138.54501864598262,309.95498326409455,8.25856784509253e-05,5.478562791252437e-05,0.00012256722434842877,None,2006-2019
Ghana,GHA,Bovine tuberculosis (-2018),2022,464.0,554.1973805654159,407.55358718753826,764.941509511814,0.00021914935505068728,0.0001611611835653571,0.0003024850790344468,None,2010-2018
Ghana,GHA,Brucella abortus (Inf. with),2022,31.0,45.64365009232823,28.263890364771466,76.74425748246665,1.8049122624303486e-05,1.1176547493500608e-05,3.034740892128999e-05,None,2011-2018
Ghana,GHA,Dermatophilosis (-2005),2022,44.0,70.59611139838023,47.5768952032597,105.70657386441667,5.5832426585117494e-05,3.762719299925595e-05,8.360027780488707e-05,None,2005
Ghana,GHA,Foot and mouth disease virus (Inf. with),2022,1140.0,1449.8166426396076,1185.3263395949116,1784.2460910396196,0.000573309065178303,0.00046872019240111706,0.0007055543635087392,None,2008-2019
Ghana,GHA,Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e),2022,250.0,390.7809431831284,333.7939070584752,459.63883392129003,0.00015452868358437364,0.00013199398268011012,0.00018175754260572663,None,2008-2010
Ghana,GHA,Heartwater,2022,33.0,47.933894629973686,16.164889947948893,115.44421547533148,1.8954766770115387e-05,6.3921724114684596e-06,4.565074872771828e-05,None,2011-2019
Ghana,GHA,Lumpy skin disease virus (Inf. with),2022,678.0,864.086283563891,751.7662700895011,1007.8590848977849,0.00034169044891185665,0.00029727512077175615,0.0003985433280323027,None,2006-2016
Ghana,GHA,Mycobacterium tuberculosis complex (Inf. with)(2019-),2022,112.0,127.985532760958,105.72219555082387,153.1726998463493,0.00010122006326253956,8.361263254571047e-05,0.00012113986662460496,None,2019
Ghana,GHA,Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia),2022,550.0,664.7120629168462,505.73732030856684,895.6258770941461,0.00026285079105574025,0.00019998652367791728,0.0003541623259417776,None,2007-2019
Ghana,GHA,Rabies virus (Inf. with),2022,3.0,4.353653289051045,0.5898626225026948,15.044279441161027,1.7215893540247809e-06,2.3325266019497932e-07,5.949043161064871e-06,None,2008-2016
Ghana,GHA,Trypanosomosis (tsetse-transmitted) (-2021),2022,494.0,657.5994377673467,497.93913669891487,874.251262044419,0.0002600382061015497,0.00019690284452577385,0.0003457100429341869,None,2010-2018
Guinea,GIN,Anthrax,2022,280.0,415.5472197402933,212.12603247331782,773.9458874879944,4.170935523763735e-05,2.129153950087734e-05,7.76825891799251e-05,None,2006-2019
Guinea,GIN,Brucella abortus (Inf. with),2022,5.0,5.869006432214917,1.2658909794948476,16.372507099966437,1.178169231050179e-06,2.541203215791922e-07,3.2866864814546324e-06,None,2019
Guinea,GIN,Brucella melitensis (Inf. with),2022,8.0,8.0,3.655845449413071,14.88984901416784,1.6059539135390547e-06,7.338899133473582e-07,2.9890514120385597e-06,None,2022
Guinea,GIN,Foot and mouth disease virus (Inf. with),2022,8345.0,10230.786160354473,9203.292884968529,11375.332107317445,0.0010268856920501541,0.0009237540141288341,0.0011417661947220568,None,2006-2019
Guinea,GIN,Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e),2022,552.0,1060.7405663475588,665.0562321887599,1651.194187213511,0.00010646877898596847,6.675310367544233e-05,0.00016573386043552979,None,2005-2019
Guinea,GIN,Lumpy skin disease virus (Inf. with),2022,460.0,939.4175416942426,761.4046437237996,1158.6942561505953,9.429132984569418e-05,7.642379796094035e-05,0.00011630059845376702,None,2005-2014
Guinea,GIN,Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia),2022,238.0,313.20412836545614,222.86502995898678,432.16089745724014,3.1436962230318294e-05,2.2369435440852093e-05,4.3376905284375295e-05,None,2012-2019
Guinea,GIN,Peste des petits ruminants virus (Inf. with),2022,31.0,65.97579461825875,40.51270573389674,102.2810927443436,1.3244260695755192e-05,8.132692290175945e-06,2.05323401467287e-05,None,2007
Guinea,GIN,Trypanosomosis (tsetse-transmitted) (-2021),2022,161.0,196.21110411066132,149.54724885991723,255.19029205940507,1.9694124407895967e-05,1.5010374347848938e-05,2.561399051437349e-05,None,2018-2019
Guadeloupe,GLP,Epizootic hemorrhagic disease virus (Inf. with),2022,3.0,3.3115908855853458,0.8234670573145452,8.58413269615004,6.561366902148937e-05,1.6315631011040815e-05,0.00017008032121763073,None,2010
Guadeloupe,GLP,Paratuberculosis,2022,1.0,1.1751117989203972,0.0670178929508777,5.168998051318429,2.3282887077997672e-05,1.3278481547152962e-06,0.00010241510471242364,None,2005
Gambia,GMB,Foot and mouth disease virus (Inf. with),2022,98909.0,80193.43856252386,79689.00550290312,80702.01622857338,0.2659744967381425,0.2643014629890521,0.267661276744144,None,2018
Gambia,GMB,Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e),2022,6.0,4.242299457591029,1.0548989809688087,10.996666780090468,1.4070271626593753e-05,3.498742922140735e-06,3.6472222229892636e-05,None,2017
Gambia,GMB,Lumpy skin disease virus (Inf. with),2022,278.0,225.3968387141881,193.34238747409447,261.5989828192451,0.0007475650354690029,0.0006412512685371349,0.0008676352959763757,None,2018
Gambia,GMB,Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia),2022,377.0,254.66415834126047,205.67529777783506,312.77644678248964,0.0008446348300584412,0.0006821553583249368,0.0010373736245223664,None,2012-2018
Gambia,GMB,Trypanosomosis (tsetse-transmitted) (-2021),2022,549.0,445.1182174607528,396.2864224829861,498.0990992188507,0.001476306490908211,0.0013143479525683766,0.0016520261459690977,None,2018
Guinea-Bissau,GNB,Anthrax,2022,47.0,47.69569785221715,31.953393711180624,68.61808398496294,5.949186353832289e-05,3.9856151054586055e-05,8.558880302670383e-05,None,2021
Guinea-Bissau,GNB,Foot and mouth disease virus (Inf. with),2022,2266.0,2346.581172989885,2143.3494772141075,2576.0804184831995,0.0029269408607389196,0.002673445622044294,0.003213200175726626,None,2014-2021
Guinea-Bissau,GNB,Lumpy skin disease virus (Inf. with),2022,414.0,425.9563222053201,380.37192825814805,476.72834360142383,0.0005313044265007397,0.0004744460374572456,0.0005946334541589734,None,2020-2022
Guinea-Bissau,GNB,Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia),2022,2.0,2.0,0.33246802292539274,6.171835275909404,4.989285509368631e-06,8.293889445550499e-07,1.5396524154152468e-05,None,2022
Guinea-Bissau,GNB,Trypanosomosis (tsetse-transmitted) (-2021),2022,58.0,68.7966326379642,52.57639259568727,88.0517991921071,0.0001716230211569759,0.00013115931685626933,0.00021965778289150824,None,2009
Greece,GRC,Anthrax,2022,15.0,12.304972991859657,4.296813284370956,29.14079949820617,1.687161229054016e-05,5.8914528188487465e-06,3.99555749773164e-05,None,2010-2017
Greece,GRC,Bluetongue virus (Inf. with),2022,71.0,66.02132533794239,24.327714030042497,150.5212612153676,9.052325468298629e-05,3.335625029827718e-05,0.0002063829284622429,None,2014-2022
Greece,GRC,Bovine babesiosis,2022,121.0,109.93703440709383,83.05349822799795,147.61246511415564,0.0001507370249504255,0.00011387643210617684,0.00020239461576262546,None,2010-2017
Greece,GRC,Bovine cysticercosis (-2014),2022,6.0,4.588982197687881,1.8237920694157692,9.298147319104913,1.2584103760130205e-05,5.00128081778007e-06,2.549777828720857e-05,None,2005
Greece,GRC,Bovine tuberculosis (-2018),2022,6119.0,5689.964619070979,5263.389041471839,6147.396348903117,0.0078016324833353615,0.007216745563012408,0.008428826935547855,None,2016-2018
Greece,GRC,Brucella abortus (Inf. with),2022,5629.0,5063.120050170555,4635.739533487847,5530.170492837444,0.00694215245522679,0.006356161865668281,0.007582535330834387,Adjusted_Susceptible_Cases,2016-2023
Greece,GRC,Brucella melitensis (Inf. with),2022,37.0,31.66807362635347,17.16797620117131,52.84668297334489,4.3420774719747536e-05,2.353938025471503e-05,7.245922006957741e-05,None,2012-2017
Greece,GRC,Echinococcosis/hydatidosis,2022,56.0,42.51582071068465,24.33376650002795,68.4530092680136,5.829435332522266e-05,3.336454896964056e-05,9.385738865535984e-05,None,2011-2012
Greece,GRC,Echinococcus granulosus (Inf. with) (2014-),2022,4.0,3.6699357422847974,1.1391195836868024,8.524307084918567,1.0063855160996524e-05,3.123742568348491e-06,2.3375720414403814e-05,None,2017
Greece,GRC,Enzootic bovine leukosis,2022,249.0,238.0242332662254,164.61102426506176,339.7106727114161,0.000326360129524667,0.0002257017046673821,0.0004657845868282069,None,2016-2018
Greece,GRC,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis,2022,70.0,51.93463855482968,40.69908757854738,68.86411882467809,7.120869641291278e-05,5.580339157658039e-05,9.442106978278431e-05,None,2009-2018
Greece,GRC,Lumpy skin disease virus (Inf. with),2022,395.0,369.6630066123637,290.7409845878077,477.01278599618297,0.0005068528740246029,0.0003986411975207487,0.0006540424581412843,None,2016-2017
Greece,GRC,Paratuberculosis,2022,16.0,12.386710728353616,4.829392601334302,26.107627707482152,1.698368465352257e-05,6.621683738958088e-06,3.579672810316613e-05,None,2010-2015
Greece,GRC,Rabies virus (Inf. with),2022,2.0,1.5451612151463214,0.2568583471503475,7.578141562094565,2.11860367069272e-06,3.521839868788443e-07,1.0390552372855312e-05,None,2013
Greece,GRC,Scrapie,2022,3.0,2.81161092678213,0.699141003880817,7.288110796082575,7.710120046569125e-06,1.9172144403241797e-06,1.9985769942502227e-05,None,2016
Greenland,GRL,Rabies virus (Inf. with),2022,0.0,0.0,0.0,0.0,,,,None,2006
Guatemala,GTM,Anthrax,2022,60.0,80.16442401777277,11.185539966302196,286.251088618449,1.5006449650069652e-05,2.0938869625750883e-06,5.358502354707902e-05,None,2008-2017
Guatemala,GTM,Bovine anaplasmosis,2022,67.0,82.67036685332829,16.517383412367444,258.13344281015225,1.5475551816628965e-05,3.091986071946759e-06,4.832151618367366e-05,None,2007-2017
Guatemala,GTM,Bovine babesiosis,2022,48.0,58.895431362414215,9.99387603694863,190.26182499651372,1.102498191920218e-05,1.8708123883514426e-06,3.561622917053015e-05,None,2007-2018
Guatemala,GTM,Bovine tuberculosis (-2018),2022,152.0,183.72359139400584,80.03621268801577,402.01044880947745,3.4392298797941486e-05,1.4982449017767466e-05,7.525469848724718e-05,None,2005-2018
Guatemala,GTM,Bovine viral diarrhoea (2006-),2022,30.0,45.175224577384164,11.49369191886619,147.9840073709099,8.456615778849816e-06,2.1515717375532876e-06,2.7701996026750645e-05,None,2006-2013
Guatemala,GTM,Brucella abortus (Inf. with),2022,2189.0,2243.7716616612975,1818.8525511652088,2805.880223895761,0.00042002480376467706,0.0003404816982644338,0.000525249208984309,Adjusted_Susceptible_Cases,2010-2023
Guatemala,GTM,Enzootic bovine leukosis,2022,43.0,57.31936202993151,17.944716562717403,173.70899797757602,1.0729948238455258e-05,3.3591769526528098e-06,3.251760820157103e-05,None,2005-2017
Guatemala,GTM,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis,2022,80.0,130.02529330003534,42.7289785412075,353.56960880054777,2.4340198798283967e-05,7.998688606998263e-06,6.618677296407594e-05,None,2005-2013
Guatemala,GTM,Leptospirosis,2022,6.0,9.826910571147042,0.5604393056899204,43.22591402741964,1.8395571415689486e-06,1.0491192727700768e-07,8.091712881101722e-06,None,2005-2008
Guatemala,GTM,Mycobacterium tuberculosis complex (Inf. with)(2019-),2022,56.0,59.23042153712777,33.6940516963629,100.72518597574637,1.1087690698710067e-05,6.307387553563835e-06,1.885533951449371e-05,None,2019-2020
Guatemala,GTM,Rabies virus (Inf. with),2022,79.0,66.48176641325603,11.10476518316529,220.75249272264782,1.244511256149029e-05,2.0787662562144894e-06,4.132395645274442e-05,Adjusted_Susceptible_Cases,2008-2023
Guatemala,GTM,Vesicular stomatitis (-2014),2022,155.0,231.86006792217995,102.28230282591632,486.52477593141526,4.3403248732436806e-05,1.914682536869469e-05,9.107543206332448e-05,None,2005-2014
French Guiana,GUF,Bluetongue virus (Inf. with),2022,40.0,60.745205187663984,39.46999160598196,89.76651531365835,0.003994059700521503,0.0025951925319266,0.00590224068159604,None,2011
French Guiana,GUF,Bovine anaplasmosis,2022,6.0,10.338941077826071,2.57090252970697,26.800062331385547,0.00033989800328633533,8.451974239076789e-05,0.0008810658273238416,None,2008-2009
French Guiana,GUF,Enzootic bovine leukosis,2022,34.0,51.63342440951439,36.16498093127732,70.9849768814719,0.0033949507454432773,0.0023778846817868182,0.004667335218127039,None,2011
